Label,Product Name,Brand,Price,Product Link,Skin Type,Skin Concerns,Image URL,Gender,Age
mask-and-peel,mcaffeine espresso coffee face mask with natural aha & bha for exfoliation & pore tightening (100 g),mcaffeine,₹ 517,https://www.myntra.com/mask-and-peel/mcaffeine/mcaffeine-espresso-coffee-face-mask-with-natural-aha--bha-for-exfoliation--pore-tightening-100-g/14154852/buy,all,"whiteheads, acne","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14154852/2021/10/19/594a17ed-4f74-427d-a087-a7a83a84a49d1634644363124-mCaffeine-Espresso-Coffee-Face-Mask-with-Natural-AHA--BHA-fo-14.jpg",unisex,13+
mask-and-peel,men turmeric clay mask 50g,beardo,₹ 133,https://www.myntra.com/mask-and-peel/beardo/beardo-men-turmeric-clay-mask-50g/10980376/buy,all,dark spots,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10980376/2021/8/11/a58aff59-5f9d-43e6-95c5-26fccff3fb171628671568856BEARDOMenTurmericClayMask50g1.jpg",men,13+
mask-and-peel,dot & key pollution +acne defense green clay mask 50ml,dot & key,₹ 695,https://www.myntra.com/mask-and-peel/dot--key/dot--key-pollution-acne-defense-green-clay-mask-50ml/11349132/buy,all,acne,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11349132/2021/8/11/f11fc6e2-aab3-4889-8763-55dccbf3760d1628671259145DotKeyPollutionAcneDefenseGreenClayMask50ml2.jpg",unisex,13+
mask-and-peel,the body shop vitamin e range tea tree skin sustainable clearing clay mask 110 g,the body shop,₹ 845,https://www.myntra.com/mask-and-peel/the-body-shop/the-body-shop-vitamin-e-range-tea-tree-skin-sustainable-clearing-clay-mask-110-g/1974948/buy,oily,acne,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1974948/2017/6/20/11497953925028-THE-BODY-SHOP-Unisex-Mask-and-Peel-5031497953924206-1.jpg",unisex,13+
mask-and-peel,neem tulsi face pack - 100 g,fabindia,₹ 360,https://www.myntra.com/mask-and-peel/fabindia/fabindia-neem-tulsi-face-pack---100-g/15560982/buy,oily,acne,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15560982/2021/9/21/0618f2ad-a7fb-45e5-b68d-bd879258355b1632231633166PCFaceNeemTulsiFacePack100gIXBIOMECWH1.jpg",unisex,13+
mask-and-peel,charcoal moringa & gooseberry peel-off mask,the man company,₹ 251,https://www.myntra.com/mask-and-peel/the-man-company/the-man-company-charcoal-moringa--gooseberry-peel-off-mask/6983109/buy,all,whiteheads,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6983109/2020/9/6/24625a08-6917-46b9-a538-0a19960c67c41599372919294-THE-MAN-COMPANY-Charcoal-Moringa--Gooseberry-Peel-Off-Mask-1-1.jpg",unisex,13+
mask-and-peel,touch of universe hibiscus vitamin face mask - 100 gm,bewakoof cosmos,₹ 174,https://www.myntra.com/mask-and-peel/bewakoof-cosmos/bewakoof-cosmos-touch-of-universe-hibiscus-vitamin-face-mask---100-gm/15360924/buy,all,"acne, dark spots","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15360924/2021/9/28/5ca968de-d264-4987-aef4-300ed4af52361632812921330-BEWAKOOF-COSMOS-Touch-of-Universe-Hibiscus-Vitamin-Face-Mask-1.jpg",unisex,13+
mask-and-peel,bio clove purifying anti-blemish face pack 75 g,biotique,₹ 117,https://www.myntra.com/mask-and-peel/biotique/biotique-bio-clove-purifying-anti-blemish-face-pack-75-g/1661418/buy,oily,"acne, dark spots","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1661418/2021/4/14/d4f6eca0-8914-4ff8-8291-ea24ccf90e581618385175197-Biotique-Bio-Clove-Purifying-Anti-Blemish-Face-Pack-75g-8341-1.jpg",unisex,13+
mask-and-peel,dot & key pore decongesting + detoxifying charcoal mousse mask 50ml,dot & key,₹ 625,https://www.myntra.com/mask-and-peel/dot--key/dot--key-pore-decongesting--detoxifying-charcoal-mousse-mask-50ml/11349134/buy,all,"whiteheads, acne","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11349134/2021/8/11/dd017431-8246-436e-b6dd-af5d7fe7cf4d1628671461737DotKeyPoreDecongestingDetoxifyingCharcoalMousseMask50ml2.jpg",unisex,13+
mask-and-peel,tea tree anti acne face pack - 125 g,glamveda,₹ 240,https://www.myntra.com/mask-and-peel/glamveda/glamveda-tea-tree-anti-acne-face-pack---125-g/14671504/buy,all,acne,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2021/6/28/e3151912-2d51-4809-b35c-4730bfa377ad1624880092639-1.jpg",unisex,13+
mask-and-peel,bio milk protein whitening rejuvenating face pack 50 g,biotique,₹ 119,https://www.myntra.com/mask-and-peel/biotique/biotique-bio-milk-protein-whitening-rejuvenating-face-pack-50-g/1661416/buy,all,wrinkles,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1661416/2016/12/24/11482559610164-Biotique-Unisex-Face-Treatment-6631482559610110-1.jpg",unisex,13+
mask-and-peel,set of 6 sheet mask for radiant skin,khadi essentials,₹ 616,https://www.myntra.com/mask-and-peel/khadi-essentials/khadi-essentials-set-of-6-sheet-mask-for-radiant-skin/13210240/buy,all,acne,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2020/12/10/e923ae9a-08cc-4293-8db5-ea4d43ea62a81607605953992-1.jpg",unisex,13+
mask-and-peel,dot & key glow c sleep mask vitamin c overnight radiance recovery 60ml,dot & key,₹ 1095,https://www.myntra.com/mask-and-peel/dot--key/dot--key-glow-c-sleep-mask-vitamin-c-overnight-radiance-recovery-60ml/11761194/buy,all,redness,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11761194/2021/8/11/4d649656-5e34-407f-a477-718ba3579b5d1628659073309DotKeyGlowCSleepMaskVitaminCOvernightRadianceRecovery60ml2.jpg",unisex,13+
mask-and-peel,women yellow sunflower & lemon grass oil brightening & anti blemish face pack,glamveda,₹ 240,https://www.myntra.com/mask-and-peel/glamveda/glamveda-women-yellow-sunflower--lemon-grass-oil-brightening--anti-blemish-face-pack/14671502/buy,all,acne,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2021/6/28/6c054232-4e5f-4936-bc0a-1f766d39bfea1624875503418-1.jpg",women,13+
mask-and-peel,vitamin face mask avocado vitamin-c (100 gm),bewakoof cosmos,₹ 174,https://www.myntra.com/mask-and-peel/bewakoof-cosmos/bewakoof-cosmos-vitamin-face-mask-avocado-vitamin-c-100-gm/15360922/buy,all,dark spots,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15360922/2021/9/28/0ebe788d-1830-4eb7-9659-1f7fc48886f61632812917888-BEWAKOOF-COSMOS-Vitamin-Face-Mask-Avocado-Vitamin-C-100-gm-7-1.jpg",unisex,13+
mask-and-peel,dot & key glow reviving vitamin c pink clay mask 50ml,dot & key,₹ 845,https://www.myntra.com/mask-and-peel/dot--key/dot--key-glow-reviving-vitamin-c-pink-clay-mask-50ml/11349130/buy,all,dark spots,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11349130/2021/8/11/fcd38956-a8fa-46bb-ada2-588e6b909e2e1628671465210DotKeyGlowRevivingVitaminCPinkClayMask50ml2.jpg",unisex,13+
mask-and-peel,bio fruit whitening & depigmentation face pack,biotique,₹ 294,https://www.myntra.com/mask-and-peel/biotique/biotique-bio-fruit-whitening--depigmentation-face-pack/1661482/buy,all,dark spots,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1661482/2021/4/14/001b5442-4453-45f9-a73d-26289176c8461618385674355-Biotique-Bio-Fruit-Whitening--Depigmentation-Face-Pack-87161-1.jpg",unisex,13+
mask-and-peel,vitamin c glow clay face mask- 200 ml,wow skin science,₹ 449,https://www.myntra.com/mask-and-peel/wow-skin-science/wow-skin-science-vitamin-c-glow-clay-face-mask--200-ml/12690358/buy,all,"acne, dark spots","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2020/10/8/c35fb12d-d0fb-4fd2-8f46-029f23e8b3541602107698708-1.jpg",unisex,13+
mask-and-peel,pack of 2 chocolate face mask 100 gm,the beauty sailor,₹ 1473,https://www.myntra.com/mask-and-peel/the-beauty-sailor/the-beauty-sailor-pack-of-2-chocolate-face-mask-100-gm/14361050/buy,all,dark spots,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2021/5/20/ffb42160-fada-469f-8547-341ca57a44ff1621516245136-3.jpg",unisex,13+
mask-and-peel,espresso coffee natural aha deep exfoliation kit with hyaluronic acid,mcaffeine,₹ 878,https://www.myntra.com/mask-and-peel/mcaffeine/mcaffeine-espresso-coffee-natural-aha-deep-exfoliation-kit-with-hyaluronic-acid/14483878/buy,all,"whiteheads, acne","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14483878/2021/8/16/6f459f4f-7b73-4415-9185-94cd309e55c61629088677882-MCaffeine-Espresso-Coffee-Natural-AHA-Deep-Exfoliation-Kit-w-1.jpg",unisex,13+
mask-and-peel,paris pure clay exfoliate & refine pores mask 48 g,loreal,₹ 487,https://www.myntra.com/mask-and-peel/loreal/loreal-paris-pure-clay-exfoliate--refine-pores-mask-48-g/1963250/buy,all,whiteheads,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1963250/2018/2/27/11519718848293-LOreal-Women-Mask-and-Peel-3471519718848233-1.jpg",unisex,13+
mask-and-peel,smart peeling white jewel 120 ml,the face shop,₹ 841,https://www.myntra.com/mask-and-peel/the-face-shop/the-face-shop-smart-peeling-white-jewel-120-ml/8059721/buy,all,whiteheads,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8059721/2021/8/11/eba94794-4fdd-48bb-bf88-3444c5684cda1628659206887TheFaceShopSmartPeelingWhiteJewel120ml1.jpg",unisex,13+
mask-and-peel,mcaffeine latte coffee sleeping face mask with niacinamide & hyaluronic acid for hydration (100 g),mcaffeine,₹ 539,https://www.myntra.com/mask-and-peel/mcaffeine/mcaffeine-latte-coffee-sleeping-face-mask-with-niacinamide--hyaluronic-acid-for-hydration-100-g/14154848/buy,all,dark spots,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14154848/2021/10/19/6e0c2a0d-1edf-46b9-ac6b-3fbe7099885b1634644342949-mCaffeine-Latte-Coffee-Sleeping-Face-Mask-with-Niacinamide---15.jpg",unisex,13+
mask-and-peel,pomegranate anti-ageing face mask 50gm,pratha,₹ 239,https://www.myntra.com/mask-and-peel/pratha/pratha-pomegranate-anti-ageing-face-mask-50gm/15600384/buy,sensitive,wrinkles,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15600384/2021/9/24/3bf54567-5dd3-463e-990f-3a0e776b5db31632483285652PomegranateAnti-AgeingFaceMaskReducewrinklefinelineandagespo1.jpg",unisex,13+
mask-and-peel,unisex anti-pigmentation pack 500g,nutriglow,₹ 290,https://www.myntra.com/mask-and-peel/nutriglow/nutriglow-unisex-anti-pigmentation-pack-500g/10554872/buy,all,acne,"https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/productimage/2019/8/29/3ab13ce8-ece6-43bf-9630-e5438054cbd61567101721855-1.jpg",unisex,13+
mask-and-peel,set of bio papaya revitalising tan-removal scrub & depigmentation face pack,biotique,₹ 258,https://www.myntra.com/mask-and-peel/biotique/biotique-set-of-bio-papaya-revitalising-tan-removal-scrub--depigmentation-face-pack/7037691/buy,all,dark spots,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7037691/2018/7/31/31156543-2cd3-4d7b-825d-cf782954380e1533028091636-Biotique-Unisex-Set-of-Fruit-Whitening-Depigmentation-Face-Pack--Papaya-Tan-Removal-Scrub-1551533028091567-1.jpg",unisex,13+
mask-and-peel,mcaffeine mocha coffee face mask for skin repair & oil control with cocoa & bentonite clay (100 g),mcaffeine,₹ 517,https://www.myntra.com/mask-and-peel/mcaffeine/mcaffeine-mocha-coffee-face-mask-for-skin-repair--oil-control-with-cocoa--bentonite-clay-100-g/14154850/buy,all,dark spots,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14154850/2021/10/19/575d38df-52e6-43a7-8c7b-a10289f400881634644352720-mCaffeine-Mocha-Coffee-Face-Mask-for-Skin-Repair--Oil-Contro-15.jpg",unisex,13+
mask-and-peel,vitamin c glow combo,dot & key,₹ 2140,https://www.myntra.com/mask-and-peel/dot--key/dot--key-vitamin-c-glow-combo/13252872/buy,normal,dark spots,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13252872/2021/8/11/6e144c47-51ee-4b0f-b724-bb2d068127541628671614036DOTKEYVitaminCGlowCombo1.jpg",unisex,13+
mask-and-peel,face pack creme for calming acne & drying spots - 120g,bioayurveda,₹ 100,https://www.myntra.com/mask-and-peel/bioayurveda/bioayurveda-face-pack-creme-for-calming-acne--drying-spots---120g/15645492/buy,all,"acne, dark spots","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15645492/2021/9/27/87607535-68dd-4c9e-b82c-5408af6b7a521632759548020MaskandPeel1.jpg",unisex,13+
mask-and-peel,the body shop vitamin e range tea tree anti-imperfection sustainable night mask 75ml,the body shop,₹ 1610,https://www.myntra.com/mask-and-peel/the-body-shop/the-body-shop-vitamin-e-range-tea-tree-anti-imperfection-sustainable-night-mask-75ml/2434697/buy,oily,acne,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2434697/2021/2/11/fef96179-1d81-4761-95f9-57568de88a7d1613030683661TheBodyShopTeaTreeAnti-ImperfectionSustainableNightMask1.jpg",unisex,13+
mask-and-peel,casmara goji mask 2070,casmara,₹ 4560,https://www.myntra.com/mask-and-peel/casmara/casmara-goji-mask-2070/15286122/buy,all,acne,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15286122/2021/8/27/be9f3f02-c0a3-4c0f-b2c8-0a89ac5c2e381630081549295MaskandPeel1.jpg",unisex,13+
mask-and-peel,facial ubtan narangi & nagkesar 75g,forest essentials,₹ 1175,https://www.myntra.com/mask-and-peel/forest-essentials/forest-essentials-facial-ubtan-narangi--nagkesar-75g/12680152/buy,all,"whiteheads, redness","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12680152/2021/8/11/e1072afd-d325-4ad7-91b1-46271e2c4c011628671621305ForestEssentialsNarangiNagkesarFacialUbtan5gms1.jpg",unisex,13+
mask-and-peel,paris set of pure-clay detoxify charcoal face mask & rouge signature matte lipstick,loreal,₹ 1449,https://www.myntra.com/mask-and-peel/loreal/loreal-paris-set-of-pure-clay-detoxify-charcoal-face-mask--rouge-signature-matte-lipstick/15668432/buy,all,whiteheads,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15668432/2021/9/29/d516f92d-d247-44a2-a75c-cee37206a9cf1632894572452-LOreal-Women-Mask-and-Peel-1971632894572306-1.jpg",unisex,13+
mask-and-peel,l'oreal paris revitalift crystal micro-essence sheet mask 25g,loreal,₹ 127,https://www.myntra.com/mask-and-peel/loreal/loreal-paris-revitalift-crystal-micro-essence-sheet-mask-25g/12371132/buy,all,dark spots,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12371132/2021/3/25/ac685c74-ade6-4f7b-bda6-b331ea0bd1201616680006835-LOreal-Women-Mask-and-Peel-7451616680006713-1.jpg",unisex,13+
mask-and-peel,drops of light pure resurfacing sustainable liquid peel 145 ml,the body shop,₹ 1865,https://www.myntra.com/mask-and-peel/the-body-shop/the-body-shop-drops-of-light-pure-resurfacing-sustainable-liquid-peel-145-ml/1974945/buy,oily,dark spots,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1974945/2021/8/11/bf8ae13e-fc30-4735-adea-f087f12b75ed1628671303827THEBODYSHOPDropsOfLightPureResurfacingSustainableLiquidPeel11.jpg",unisex,13+
mask-and-peel,unisex sustainable set of anti-acne face pack & cream,biotique,₹ 258,https://www.myntra.com/mask-and-peel/biotique/biotique--unisex-sustainable-set-of-anti-acne-face-pack--cream/13538516/buy,oily,acne,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13538516/2021/1/29/2b0c0504-015f-470f-ada1-07235926cc551611924684774BiotiqueUnisexSustainableSetOfAgelessSerumAnti-FatigueEyeGel1.jpg",unisex,13+
mask-and-peel,gold brightening peel off mask (50 gms),good vibes,₹ 189,https://www.myntra.com/mask-and-peel/good-vibes/good-vibes-gold-brightening-peel-off-mask-50-gms/15210272/buy,all,whiteheads,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15210272/2021/8/20/88799274-f64b-4544-b683-4b91ad46a3001629456783398GoodVibesGoldBrighteningPeelOffMask50g1.jpg",unisex,13+
mask-and-peel,bio pistachio youthful nourishing & revitalizing face pack 50 g,biotique,₹ 115,https://www.myntra.com/mask-and-peel/biotique/biotique-bio-pistachio-youthful-nourishing--revitalizing-face-pack-50-g/1661419/buy,all,"wrinkles, dark spots","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1661419/2021/4/14/61f15161-ca75-4594-8ec6-cb4810f1a4ac1618385191720-Biotique-Bio-Pistachio-Youthful-Nourishing--Revitalizing-Fac-1.jpg",unisex,13+
mask-and-peel,women pack of 2 pomegranate brightening sheet mask 25g,glamveda,₹ 240,https://www.myntra.com/mask-and-peel/glamveda/glamveda-women-pack-of-2-pomegranate-brightening-sheet-mask-25g/14671510/buy,all,acne,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2021/6/28/f840a921-dadb-4f05-85f2-6c83f5ba33281624875555845-1.jpg",women,13+
mask-and-peel,magical mud firming face pack cream for skin radiance & tightening 120 gm,bioayurveda,₹ 100,https://www.myntra.com/mask-and-peel/bioayurveda/bioayurveda-magical-mud-firming-face-pack-cream-for-skin-radiance--tightening-120-gm/15645488/buy,all,acne,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15645488/2021/9/27/fc22a327-3309-4f47-80be-eedb826b436d1632760283793MaskandPeel1.jpg",unisex,13+
mask-and-peel,set of 2 hongcho anti acne korean sheet mask,glamveda,₹ 240,https://www.myntra.com/mask-and-peel/glamveda/glamveda-set-of-2-hongcho-anti-acne-korean-sheet-mask/14671526/buy,all,acne,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2021/6/28/6a489013-2fb6-4250-a74e-80ada131dab61624875565945-1.jpg",unisex,13+
mask-and-peel,papaya glow face mask 100 g,good vibes,₹ 251,https://www.myntra.com/mask-and-peel/good-vibes/good-vibes-papaya-glow-face-mask-100-g/14314910/buy,all,acne,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2021/5/13/82c67ef1-9718-48ae-98ec-aa715f69b5f41620911367734-1.jpg",unisex,13+
mask-and-peel,unisex rose herbal face mask 50 g,khadi natural,₹ 128,https://www.myntra.com/mask-and-peel/khadi-natural/khadi-natural-unisex-rose-herbal-face-mask-50-g/5416472/buy,normal,wrinkles,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/5416472/2018/5/5/11525499156013-Khadi-Natural-Unisex-Mask-and-Peel-5841525499155994-1.jpg",unisex,13+
mask-and-peel,"plum green tea set of clear face mask, mattifying moisturiser & face wash",plum,₹ 978,https://www.myntra.com/mask-and-peel/plum/plum-plum-green-tea-set-of-clear-face-mask-mattifying-moisturiser--face-wash/13537966/buy,oily,"whiteheads, acne","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13537966/2021/1/29/5d686be4-e87e-423f-ad40-1beb0ac2ef4c1611917801646HairCreamandMaskLOrealProfessionnelUnisexHairCreamandMaskLOr1.jpg",unisex,13+
mask-and-peel,green tea acne-action & oil control face mask 60 gm,phy,₹ 400,https://www.myntra.com/mask-and-peel/phy/phy-green-tea-acne-action--oil-control-face-mask-60-gm/15102712/buy,oily,acne,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15102712/2021/9/2/0bafe89f-6257-4558-ba85-02ddfb5aed411630554958430-Phy-Green-Tea-Acne-Action--Oil-Control-Face-Mask-60-gm-48216-1.jpg",unisex,13+
mask-and-peel,paris set of 2 pure clay masks,loreal,₹ 1035,https://www.myntra.com/mask-and-peel/loreal/loreal-paris-set-of-2-pure-clay-masks-/7762835/buy,all,whiteheads,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7762835/2018/11/9/4b8c1e3d-269b-4b82-a8c8-92337f4baee81541765981543-LOreal-Women-Mask-and-Peel-5871541765981460-1.jpg",unisex,13+
mask-and-peel,activated pumpkin enzyme mask with glycolic acid 100 g,arias by lara dutta,₹ 225,https://www.myntra.com/mask-and-peel/arias-by-lara-dutta/arias-by-lara-dutta-activated-pumpkin-enzyme-mask-with-glycolic-acid-100-g/15239824/buy,all,acne,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15239824/2021/9/13/e6028516-0f03-4b59-a934-4e04419c98291631542966139-ARIAS-By-LARA-DUTTA-Activated-Pumpkin-Enzyme-Mask-With-Glyco-1.jpg",unisex,13+
mask-and-peel,paris pure clay anti-blemish face mask 50 g,loreal,₹ 600,https://www.myntra.com/mask-and-peel/loreal/loreal-paris-pure-clay-anti-blemish-face-mask-50-g/10251803/buy,all,acne,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10251803/2019/8/8/5a982753-4968-4e58-9794-4da2e9f2d2c21565257692485-LOreal-Paris-Pure-Clay-Mask-Anti-Blemish-Face-Mask-50g-45415-1.jpg",unisex,13+
